trace_name,allocator,rebalance_strategy,miss_ratio,n_rebalanced_slabs,allocFactor,base_dir,cacheSizeMB,compressed,cpu_requirement,enableLookaside,generator,ignoreLargeReq,lru2qColdPct,lru2qHotPct,lruRefreshSec,maxAllocSize,memory_requirement,minAllocSize,miss_ratio_percent_reduction_from_disabled,miss_ratio_percent_reduction_from_lru_disabled,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,monitor_interval,moveOnSlabRelease,n_alloc_failures,numOps,numThreads,onlySetIfMiss,poolRebalanceIntervalSec,poolResizeIntervalSec,prepopulateCache,purpose,rebalanceDiffRatio,rebalanceStrategy,rebalanced_slabs,repeatOpCount,repeatTraceReplay,replayGeneratorConfig,slab_cnt,slab_size,tag,throughput,timestampFactor,traceFileName,trace_file,tuned_improvement,tuned_percent_improvement,useTraceTimer,uuid,wsr,wss_mb,zstdTrace
202206_kv_traces_all.csv.oracleGeneral.zst,LRU,disabled,0.053284039534206615,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,6236,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,9354.0,72,0.0,0.0,0.0,0.0,50000,False,0,1644762386,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1555,4,,774950.6297335912,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,,,False,202206_kv_traces_all.csv.oracleGeneral.zst-0.1-6236-SIMPLE2Q-3f4947eec4bc24b5249cc15b742ca804,0.1,62176.12014198303,True
202206_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,disabled,0.049518775291350806,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,6236,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,9354.0,72,0.0,0.07066401638784597,0.0,0.003765264242855809,50000,False,0,1644762386,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1555,4,,627617.4741404488,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,,,False,202206_kv_traces_all.csv.oracleGeneral.zst-0.1-6236-LRU2Q-db3ceab5178379c6c04a093da89a459b,0.1,62176.12014198303,True
202206_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,disabled,0.048971567981856805,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,6236,True,2.5,True,oracle-general-replay,True,,,0,4194304,9354.0,72,0.0,0.08093364523501158,0.0,0.00431247155234981,50000,False,0,1644762386,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1555,4,,992674.3693834217,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,,,False,202206_kv_traces_all.csv.oracleGeneral.zst-0.1-6236-S3FIFO-024f84ac44f7e9aaaf576287233eebf0,0.1,62176.12014198303,True
202206_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,disabled,0.05323160217259492,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,6236,True,2.5,True,oracle-general-replay,True,,,0,4194304,9354.0,72,0.0,0.0009841101025764255,0.0,5.243736161169438e-05,50000,False,0,1644762386,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1555,4,,663452.4102932211,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,,,False,202206_kv_traces_all.csv.oracleGeneral.zst-0.1-6236-TINYLFU-98694aaaee288548ad6397167baaac4d,0.1,62176.12014198303,True
202206_kv_traces_all.csv.oracleGeneral.zst,LRU,hits,0.035140485636081416,3483,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,6236,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,9354.0,72,0.3405063515591311,0.3405063515591311,0.0181435538981252,0.0181435538981252,50000,False,0,1644762386,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1555,4,,659952.005301476,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,,,False,202206_kv_traces_all.csv.oracleGeneral.zst-0.1-6236-SIMPLE2Q-ac8a917233351c5a32d8f6552d01f64b,0.1,62176.12014198303,True
202206_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,hits,0.03490968330060048,3438,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,6236,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,9354.0,72,0.29502127031203096,0.34483789881978444,0.014609091990750327,0.018374356233606136,50000,False,0,1644762386,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1555,4,,535999.7245721695,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,,,False,202206_kv_traces_all.csv.oracleGeneral.zst-0.1-6236-LRU2Q-7427745fe407635ac80886f37eb68060,0.1,62176.12014198303,True
202206_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,hits,0.03501676502954756,3511,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,6236,True,2.5,True,oracle-general-replay,True,,,0,4194304,9354.0,72,0.2849572420772658,0.34282825897484864,0.013954802952309248,0.018267274504659058,50000,False,0,1644762386,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1555,4,,737819.6889755662,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,,,False,202206_kv_traces_all.csv.oracleGeneral.zst-0.1-6236-S3FIFO-c5e5db4bbd7bb2742ae8dd52e1cdfdb4,0.1,62176.12014198303,True
202206_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,hits,0.03522000411310476,3422,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,6236,True,2.5,True,oracle-general-replay,True,,,0,4194304,9354.0,72,0.33836287701975315,0.3390140007967176,0.01801159805949016,0.018064035421101854,50000,False,0,1644762386,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1555,4,,510178.4657163822,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202206_kv_traces_all.csv.oracleGeneral.zst,,,False,202206_kv_traces_all.csv.oracleGeneral.zst-0.1-6236-TINYLFU-030d5275f40e5633dc34e47dc1cbf235,0.1,62176.12014198303,True
202210_kv_traces_all_sort.csv.oracleGeneral.zst,LRU,disabled,0.053296714118351476,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,8548,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,12822.0,72,0.0,0.0,0.0,0.0,50000,False,0,1482478166,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},2132,4,,616155.0813575028,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202210_kv_traces_all_sort.csv.oracleGeneral.zst-0.1-8548-SIMPLE2Q-bc9c1f4388dbf07b2470e44308c28f0f,0.1,85258.10765361786,True
202210_kv_traces_all_sort.csv.oracleGeneral.zst,LRU2Q,disabled,0.04960742740544349,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv_var_size_big,8548,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,12822.0,72,0.0,0.06922165416643707,0.0,0.0036892867129079895,50000,False,0,1482478166,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},2132,4,,1004346.6082099369,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202210_kv_traces_all_sort.csv.oracleGeneral.zst-0.1-8548-LRU2Q-c7628159e9a7ba2f76b4e442571d2cca,0.1,85258.10765361786,True
